AthletId;ClubId;Year
CONTACT.WEB.127234;ACC_1.VS.1713;2011
CONTACT.WEB.129383;ACC_1.FR.0310;2011
CON_103991;4sgua-r2p2vq-fk6o2n2f-1-fn8vfqf0-1wrd;2011
CONTACT.WEB.129008;ACC_1.INNERSCHWEIZ.0713;2011
CONTACT.WEB.128369;ACC_1.INNERSCHWEIZ.0734;2011
CONTACT.WEB.136423;akb20-ngso79-ew0mf79y-1-ewktinxc-hw7;2011
CONTACT.WEB.136423;akb20-ngso79-ew0mf79y-1-ewktinxc-hw7;2012
CONTACT.WEB.135076;ACC_1.JU.0809;2011
CONTACT.WEB.135076;ACC_1.JU.0809;2012
CONTACT.WEB.135076;ACC_1.JU.0809;2013
CONTACT.WEB.140657;ACC_1.GR.0607;2011
CONTACT.WEB.140707;5c4o6h4b-5c69up-jpar4yvq-1-jpaxuiuz-30;2011
CONTACT.WEB.140707;4sgua-79fb5h-for14i96-1-fotrmsjq-x2;2012
CONTACT.WEB.140707;4sgua-79fb5h-for14i96-1-fotrmsjq-x2;2013
CONTACT.WEB.140707;4sgua-79fb5h-for14i96-1-fotrmsjq-x2;2014
CONTACT.WEB.140707;4sgua-79fb5h-for14i96-1-fotrmsjq-x2;2015
CONTACT.WEB.140707;4sgua-79fb5h-for14i96-1-fotrmsjq-x2;2017
akb20-lww02j-ezpk35n4-1-f09kyjf1-6jx;ACC_1.VD.1602;2011
CONTACT.WEB.135623;ACC_1.ZH.1819;2011
CONTACT.WEB.135623;ACC_1.ZH.1819;2012
CONTACT.WEB.135623;ACC_1.ZH.1819;2013
CONTACT.WEB.135623;ACC_1.ZH.1819;2015
CONTACT.WEB.133024;ACC_1.AG.0009;2011
CONTACT.WEB.133024;ACC_1.AG.0009;2012
CONTACT.WEB.128412;ACC_1.VD.1612;2011
CONTACT.WEB.128799;ACC_1.BSBL.0207;2011
CONTACT.WEB.137095;ACC_1.BE.0132;2011
CONTACT.WEB.137095;ACC_1.BE.0132;2013
CONTACT.WEB.135149;ACC_1.BE.0154;2011
akb20-4k7l0w-epawkq48-1-epgk0l62-351;ACC_1.BE.0132;2011
akb20-fbgtyp-etg5ga2l-1-etg5i43c-a0;ACC_1.BSBL.0209;2011
akb20-fbgtyp-etg5ga2l-1-etg5i43c-a0;ACC_1.BSBL.0209;2012
CONTACT.WEB.131226;ACC_1.SGALV.1023;2011
4sgua-evcb6c-gnjz05pv-1-gnruudtm-90f;ACC_1.SZ.1313;2011
4sgua-evcb6c-gnjz05pv-1-gnruudtm-90f;ACC_1.SZ.1313;2012
CONTACT.WEB.136593;ACC_1.TI.1508;2011
CONTACT.WEB.136593;ACC_1.TI.1508;2012
CONTACT.WEB.136593;ACC_1.TI.1508;2013
akb20-lkhkce-f0eufmaw-1-f0kwgso0-2l4;ACC_1.INNERSCHWEIZ.0733;2011
akb20-lkhkce-f0eufmaw-1-f0kwgso0-2l4;ACC_1.INNERSCHWEIZ.0733;2012
CONTACT.WEB.131076;akb20-f7yl08-eai582gq-1-eatcbfkc-ai;2011
akb20-f4q7ox-eymu8rdh-1-eyw16wv5-2vh;ACC_1.SGALV.1040;2011
4sgua-khscss-gztulc2o-1-h1qr9mn8-fgy;ACC_1.SZ.1314;2011
4sgua-khscss-gztulc2o-1-h1qr9mn8-fgy;ACC_1.SZ.1314;2012
4sgua-bk5ils-idj8z8fz-1-ie2w1q0v-rrg0;ACC_1.TI.1515;2011
4sgua-bk5ils-idj8z8fz-1-ie2w1q0v-rrg0;ACC_1.TI.1515;2016
4sgua-bk5ils-idj8z8fz-1-ie2w1q0v-rrg0;ACC_1.TI.1515;2017
4sgua-bk5ils-idj8z8fz-1-ie2w1q0v-rrg0;ACC_1.TI.1515;2020
4sgua-rtw8wt-glpgnpk5-1-gls8ovua-o;ACC_1.SGALV.1041;2011
4sgua-rtw8wt-glpgnpk5-1-gls8ovua-o;ACC_1.SGALV.1041;2012
CONTACT.WEB.128019;ACC_1.FR.0303;2011
CONTACT.WEB.129417;ACC_1.BSBL.0207;2011
CONTACT.WEB.134613;ACC_1.ZH.1804;2011
4sgua-evcb6c-gnjz05pv-1-gnov85ag-3aa;ACC_1.SH.1101;2011
4sgua-evcb6c-gnjz05pv-1-gnov85ag-3aa;ACC_1.SH.1101;2013
CONTACT.WEB.136085;ACC_1.SO.1209;2011
CONTACT.WEB.134512;ACC_1.SGALV.1031;2011
4sgua-oy4p3s-gj4czsmm-1-gkleknb6-en6;ACC_1.NE.0907;2011
4sgua-8ttuf1-gq3ots5l-1-grxvu7vn-14bx;ACC_1.AG.0006;2011
4sgua-8ttuf1-gq3ots5l-1-grxvu7vn-14bx;ACC_1.AG.0006;2013
4sgua-8ttuf1-gq3ots5l-1-grxvu7vn-14bx;ACC_1.AG.0006;2014
CONTACT.WEB.134683;ACC_1.NE.0907;2011
CONTACT.WEB.130799;ACC_1.ZH.1834;2011
CONTACT.WEB.130799;ACC_1.ZH.1834;2012
4sgua-wfp3l8-gor4x46o-1-govry9iu-2wb;4sgua-pwmc0y-f4kw22p3-1-f56px7xf-d8b;2011
CONTACT.WEB.135126;4sgua-dp0u61-fa1xwy2t-1-fafh6gco-6rl;2011
CONTACT.WEB.135126;4sgua-dp0u61-fa1xwy2t-1-fafh6gco-6rl;2012
CONTACT.WEB.129193;ACC_1.GL.0501;2011
CONTACT.WEB.132516;ACC_1.GR.0607;2011
CONTACT.WEB.127509;ACC_1.BSBL.0211;2011
4sgua-f7u3n4-gm63faxu-1-gm7a8teg-2a;ACC_1.INNERSCHWEIZ.0716;2011
CONTACT.WEB.133029;ACC_1.SZ.1303;2011
4sgua-49dqzn-i61c96lr-1-i7dlhck1-ojd6;ACC_1.AG.0007;2011
CONTACT.WEB.128395;ACC_1.INNERSCHWEIZ.0712;2011
CONTACT.WEB.131731;ACC_1.GR.0602;2011
CONTACT.WEB.132225;ACC_1.INNERSCHWEIZ.0710;2011
CONTACT.WEB.132225;ACC_1.INNERSCHWEIZ.0701;2014
CONTACT.WEB.132225;ACC_1.INNERSCHWEIZ.0701;2015
CONTACT.WEB.132837;ACC_1.NE.0907;2011
CONTACT.WEB.132837;ACC_1.NE.0907;2012
CONTACT.WEB.132539;ACC_1.GE.0401;2011
CONTACT.WEB.140675;ACC_1.FR.0323;2011
CON_100223;ACC_1.BE.0161;2011
CONTACT.WEB.132248;ACC_1.VS.1710;2011
CONTACT.WEB.132248;ACC_1.VS.1710;2012
CONTACT.WEB.130044;ACC_1.FR.0321;2011
CONTACT.WEB.130110;ACC_1.TG.1415;2011
4sgua-gmc0r5-gn1jzr0h-1-gn24y61n-yu;ACC_1.ZH.1828;2011
CONTACT.WEB.138200;ACC_1.NE.0907;2011
CONTACT.WEB.138200;ACC_1.NE.0907;2012
CONTACT.WEB.138200;ACC_1.NE.0907;2013
CONTACT.WEB.138200;ACC_1.NE.0907;2014
4sgua-mj23oc-gx80uce2-1-gxt1866i-4jp;ACC_1.ZH.1804;2012
4sgua-mj23oc-gx80uce2-1-gxt1866i-4jp;ACC_1.ZH.1804;2013
4sgua-mj23oc-gx80uce2-1-gxt1866i-4jp;ACC_1.ZH.1804;2014
4sgua-mj23oc-gx80uce2-1-gxt1866i-4jp;ACC_1.ZH.1804;2017
CONTACT.WEB.133668;ACC_1.ZH.1815;2012
CONTACT.WEB.133668;ACC_1.ZH.1815;2013
CONTACT.WEB.133668;ACC_1.ZH.1815;2014
CONTACT.WEB.132558;ACC_1.VD.1601;2012
CONTACT.WEB.128503;ACC_1.BE.0116;2012
CONTACT.WEB.128503;ACC_1.BE.0116;2013
CONTACT.WEB.128503;ACC_1.BE.0116;2014
CONTACT.WEB.128503;ACC_1.BE.0116;2015
CONTACT.WEB.128503;ACC_1.BE.0116;2016
CONTACT.WEB.128503;ACC_1.BE.0116;2017
CONTACT.WEB.128503;ACC_1.BE.0116;2018
CONTACT.WEB.128503;ACC_1.BE.0116;2019
CONTACT.WEB.128503;ACC_1.BE.0116;2020
CONTACT.WEB.138419;4sgua-k0m9w9-gz9s0uwc-1-gzlb2d3a-2du;2012
CONTACT.WEB.138419;4sgua-k0m9w9-gz9s0uwc-1-gzlb2d3a-2du;2013
CONTACT.WEB.138419;4sgua-k0m9w9-gz9s0uwc-1-gzlb2d3a-2du;2014
CONTACT.WEB.138419;4sgua-k0m9w9-gz9s0uwc-1-gzlb2d3a-2du;2015
CONTACT.WEB.129601;ACC_1.AG.0009;2012
CONTACT.WEB.129601;ACC_1.AG.0009;2013
CONTACT.WEB.129601;ACC_1.BSBL.0202;2014
CONTACT.WEB.135426;ACC_1.BE.0116;2012
CONTACT.WEB.135426;ACC_1.BE.0116;2013
CONTACT.WEB.135426;ACC_1.BE.0116;2014
CONTACT.WEB.135426;ACC_1.BE.0116;2016
CONTACT.WEB.135426;ACC_1.BE.0116;2017
CONTACT.WEB.134262;ACC_1.VS.1713;2012
CONTACT.WEB.134262;ACC_1.VS.1713;2013
CONTACT.WEB.134262;ACC_1.VS.1713;2014
4sgua-8ttuf1-gq3ots5l-1-grnryd7o-sdn;ACC_1.BSBL.0202;2012
4sgua-8ttuf1-gq3ots5l-1-grnryd7o-sdn;ACC_1.BSBL.0202;2013
4sgua-8ttuf1-gq3ots5l-1-grnryd7o-sdn;ACC_1.AG.0006;2014
4sgua-8ttuf1-gq3ots5l-1-grnryd7o-sdn;ACC_1.BE.0116;2015
4sgua-8ttuf1-gq3ots5l-1-grnryd7o-sdn;ACC_1.BE.0116;2016
4sgua-8ttuf1-gq3ots5l-1-grnryd7o-sdn;ACC_1.BE.0116;2017
CONTACT.WEB.135067;ACC_1.SZ.1315;2012
CONTACT.WEB.135067;ACC_1.SZ.1315;2013
CONTACT.WEB.136218;ACC_1.SO.1216;2012
CONTACT.WEB.136218;ACC_1.SO.1216;2013
CONTACT.WEB.136218;ACC_1.SO.1216;2014
CONTACT.WEB.136218;ACC_1.SO.1216;2015
CONTACT.WEB.136218;ACC_1.SO.1216;2016
CONTACT.WEB.136218;ACC_1.SO.1216;2017
4sgua-mj23oc-gx80uce2-1-gxascv4g-d0;ACC_1.SGALV.1031;2012
4sgua-mj23oc-gx80uce2-1-gxascv4g-d0;ACC_1.SGALV.1031;2013
4sgua-mj23oc-gx80uce2-1-gxascv4g-d0;ACC_1.SGALV.1031;2014
4sgua-mj23oc-gx80uce2-1-gxascv4g-d0;ACC_1.SGALV.1031;2015
CONTACT.WEB.134896;ACC_1.TI.1516;2012
CONTACT.WEB.134896;ACC_1.TI.1516;2013
CONTACT.WEB.134896;ACC_1.TI.1516;2014
CONTACT.WEB.134896;ACC_1.TI.1516;2015
CONTACT.WEB.134896;ACC_1.TI.1516;2016
CONTACT.WEB.134896;ACC_1.TI.1501;2018
CONTACT.WEB.134896;ACC_1.TI.1501;2020
CONTACT.WEB.136074;ACC_1.TI.1501;2012
CONTACT.WEB.136074;ACC_1.TI.1501;2013
CONTACT.WEB.136074;ACC_1.TI.1501;2015
4sgua-f0sv19-gn8v3b7o-1-gnh7pjod-5ma;ACC_1.TI.1516;2012
4sgua-f0sv19-gn8v3b7o-1-gnh7pjod-5ma;ACC_1.TI.1516;2013
CONTACT.WEB.128382;ACC_1.INNERSCHWEIZ.0734;2012
CONTACT.WEB.128382;4sgua-ohihau-h2m9jhwh-1-h3fi1n5p-1n7r;2013
CONTACT.WEB.140444;ACC_1.GR.0602;2012
CONTACT.WEB.140444;ACC_1.GR.0602;2013
CONTACT.WEB.140444;ACC_1.GR.0602;2014
CONTACT.WEB.140444;ACC_1.GR.0602;2015
CONTACT.WEB.127779;ACC_1.VD.1616;2012
CONTACT.WEB.127779;ACC_1.VD.1616;2013
CONTACT.WEB.127779;ACC_1.VD.1616;2014
CONTACT.WEB.127779;ACC_1.VD.1616;2015
CONTACT.WEB.133310;ACC_1.ZH.1802;2012
CONTACT.WEB.129602;ACC_1.AG.0009;2012
CONTACT.WEB.129602;ACC_1.AG.0009;2013
CONTACT.WEB.128512;ACC_1.BE.0116;2012
CONTACT.WEB.128512;ACC_1.BE.0116;2013
CONTACT.WEB.133559;ACC_1.GR.0607;2012
CONTACT.WEB.133559;ACC_1.GR.0607;2013
CONTACT.WEB.133559;ACC_1.GR.0607;2014
CONTACT.WEB.135749;ACC_1.ZH.1832;2012
CONTACT.WEB.138033;ACC_1.TI.1516;2012
CONTACT.WEB.138033;ACC_1.TI.1516;2013
CONTACT.WEB.138033;ACC_1.TI.1516;2014
CONTACT.WEB.138033;ACC_1.TI.1516;2015
CONTACT.WEB.138033;ACC_1.TI.1516;2016
CONTACT.WEB.137047;ACC_1.SGALV.1008;2012
CONTACT.WEB.137047;ACC_1.SGALV.1031;2013
4sgua-wtog89-gistegtj-1-gitb6lfv-2q;ACC_1.TI.1514;2012
4sgua-wtog89-gistegtj-1-gitb6lfv-2q;ACC_1.TI.1514;2013
akb20-1ms3g5-esaosd8f-1-esc5kwya-3rj;ACC_1.VD.1602;2012
akb20-1ms3g5-esaosd8f-1-esc5kwya-3rj;ACC_1.VD.1602;2013
CONTACT.WEB.128387;ACC_1.INNERSCHWEIZ.0712;2012
4sgua-t00bog-gsu8m8xx-1-gt5a5tcf-u6b;4sgua-kuj8sa-ftjgyvmj-1-fumhxgd1-evc;2012
4sgua-82vqkr-ghoq6n1s-1-giq44fl9-yy2;ACC_1.VD.1601;2012
4sgua-82vqkr-ghoq6n1s-1-giq44fl9-yy2;ACC_1.VD.1601;2014
4sgua-82vqkr-ghoq6n1s-1-giq44fl9-yy2;4sgua-pwmc0y-f4kw22p3-1-f56px7xf-d8b;2017
CONTACT.WEB.143517;ACC_1.NE.0907;2012
CONTACT.WEB.143517;ACC_1.NE.0907;2013
CONTACT.WEB.143517;ACC_1.NE.0907;2014
CONTACT.WEB.143517;ACC_1.NE.0907;2015
CONTACT.WEB.143517;ACC_1.NE.0907;2016
CONTACT.WEB.143517;ACC_1.NE.0907;2018
CONTACT.WEB.133023;ACC_1.AG.0009;2012
CONTACT.WEB.133023;ACC_1.AG.0009;2013
CONTACT.WEB.133023;ACC_1.AG.0009;2014
CONTACT.WEB.133023;ACC_1.AG.0009;2015
CONTACT.WEB.133023;ACC_1.AG.0009;2016
CONTACT.WEB.133023;ACC_1.AG.0009;2017
CONTACT.WEB.133023;ACC_1.AG.0009;2018
4sgua-3opt-iwq3zgfd-1-ixqcqvip-8c35;ACC_1.GR.0607;2012
CONTACT.WEB.134984;4sgua-79fb5h-for14i96-1-fotrmsjq-x2;2012
CONTACT.WEB.134984;ACC_1.ZH.1822;2013
CONTACT.WEB.134984;ACC_1.ZH.1822;2014
CONTACT.WEB.134984;ACC_1.ZH.1822;2015
CONTACT.WEB.134984;ACC_1.ZH.1822;2016
CONTACT.WEB.134984;ACC_1.ZH.1822;2017
CONTACT.WEB.134984;ACC_1.ZH.1822;2018
CONTACT.WEB.134984;ACC_1.ZH.1822;2019
CON_19619;ACC_1.TI.1501;2012
CONTACT.WEB.133156;ACC_1.ZH.1814;2012
akb20-lkhkce-f0eufmaw-1-f0f65dbh-32;ACC_1.BSBL.0204;2012
akb20-lkhkce-f0eufmaw-1-f0f65dbh-32;ACC_1.BSBL.0204;2013
akb20-lkhkce-f0eufmaw-1-f0f65dbh-32;ACC_1.BSBL.0204;2014
CONTACT.WEB.133695;ACC_1.SGALV.1041;2012
CONTACT.WEB.133695;ACC_1.SGALV.1041;2013
CONTACT.WEB.133695;ACC_1.SGALV.1041;2014
CONTACT.WEB.133695;ACC_1.SGALV.1041;2016
CONTACT.WEB.133695;ACC_1.SGALV.1041;2017
CONTACT.WEB.137843;4sgua-r2p2vq-fk6o2n2f-1-fn8vfqf0-1wrd;2012
CONTACT.WEB.137843;ACC_1.AG.0006;2014
CONTACT.WEB.137843;ACC_1.AG.0006;2015
CONTACT.WEB.137843;ACC_1.AG.0006;2020
akb20-1ms3g5-esaosd8f-1-esc5masr-3ss;ACC_1.BE.0142;2012
akb20-1ms3g5-esaosd8f-1-esc5masr-3ss;ACC_1.BE.0142;2013
akb20-1ms3g5-esaosd8f-1-esc5masr-3ss;ACC_1.BE.0142;2014
akb20-1ms3g5-esaosd8f-1-esc5masr-3ss;ACC_1.BE.0142;2015
4sgua-k26xd5-gw7a08pu-1-gx37o7qm-z89;ACC_1.ZH.1802;2012
CONTACT.WEB.137000;ACC_1.ZH.1802;2012
CONTACT.WEB.136571;ACC_1.TI.1514;2012
4sgua-ldxdyl-fea8na5y-1-fewrop61-8ae;ACC_1.INNERSCHWEIZ.0733;2012
4sgua-ldxdyl-fea8na5y-1-fewrop61-8ae;ACC_1.INNERSCHWEIZ.0733;2013
4sgua-ldxdyl-fea8na5y-1-fewrop61-8ae;ACC_1.INNERSCHWEIZ.0733;2014
4sgua-ldxdyl-fea8na5y-1-fewrop61-8ae;ACC_1.INNERSCHWEIZ.0733;2015
4sgua-ldxdyl-fea8na5y-1-fewrop61-8ae;ACC_1.INNERSCHWEIZ.0733;2016
4sgua-ldxdyl-fea8na5y-1-fewrop61-8ae;ACC_1.INNERSCHWEIZ.0733;2017
4sgua-ldxdyl-fea8na5y-1-fewrop61-8ae;ACC_1.INNERSCHWEIZ.0733;2018
CONTACT.WEB.133993;ACC_1.TI.1524;2012
akb20-rbtfg-eph33cov-1-epqwubdu-3jn;ACC_1.INNERSCHWEIZ.0701;2012
akb20-rbtfg-eph33cov-1-epqwubdu-3jn;ACC_1.INNERSCHWEIZ.0701;2013
CONTACT.WEB.138080;ACC_1.GR.0607;2012
CONTACT.WEB.138080;ACC_1.GR.0607;2013
CONTACT.WEB.138080;ACC_1.GR.0607;2015
akb20-4k7l0w-epawkq48-1-epayul2h-ut;ACC_1.ZH.1822;2012
4sgua-khscss-gztulc2o-1-h20rn2cy-yqs;ACC_1.BSBL.0203;2012
4sgua-oy4p3s-gj4czsmm-1-gjh394qc-5ur;ACC_1.JU.0829;2012
4sgua-oy4p3s-gj4czsmm-1-gjh394qc-5ur;ACC_1.JU.0829;2013
4sgua-oy4p3s-gj4czsmm-1-gjh394qc-5ur;ACC_1.JU.0829;2014
4sgua-wtog89-gistegtj-1-giu0jxac-3e;ACC_1.TI.1512;2012
4sgua-wtog89-gistegtj-1-giu0jxac-3e;ACC_1.TI.1512;2013
4sgua-wtog89-gistegtj-1-giu0jxac-3e;ACC_1.TI.1512;2014
CONTACT.WEB.138270;ACC_1.ZH.1822;2012
CONTACT.WEB.138270;ACC_1.ZH.1822;2013
akb20-f4q7ox-eymu8rdh-1-eyvyxn4b-1a8;ACC_1.BE.0154;2012
akb20-f4q7ox-eymu8rdh-1-eyvyxn4b-1a8;ACC_1.BE.0154;2013
CONTACT.WEB.139979;akb20-ngso79-ew0mf79y-1-ewktinxc-hw7;2012
CONTACT.WEB.139979;akb20-ngso79-ew0mf79y-1-ewktinxc-hw7;2013
CONTACT.WEB.139979;akb20-ngso79-ew0mf79y-1-ewktinxc-hw7;2014
CONTACT.WEB.139979;akb20-ngso79-ew0mf79y-1-ewktinxc-hw7;2015
CONTACT.WEB.130991;ACC_1.BE.0147;2012
CONTACT.WEB.135494;ACC_1.TI.1524;2012
CONTACT.WEB.135494;ACC_1.TI.1524;2013
CONTACT.WEB.135494;ACC_1.TI.1524;2014
CONTACT.WEB.135494;ACC_1.TI.1524;2015
CONTACT.WEB.134115;ACC_1.BSBL.0202;2012
CONTACT.WEB.134115;ACC_1.BSBL.0202;2013
CONTACT.WEB.134115;ACC_1.BSBL.0202;2014
CONTACT.WEB.127666;ACC_1.ZH.1832;2012
CONTACT.WEB.127666;ACC_1.ZH.1832;2013
CONTACT.WEB.127666;ACC_1.ZH.1832;2014
CONTACT.WEB.127666;ACC_1.ZH.1832;2015
CONTACT.WEB.127666;ACC_1.ZH.1832;2016
4sgua-khscss-gztulc2o-1-h02s6uds-21r;ACC_1.TG.1420;2012
4sgua-khscss-gztulc2o-1-h02s6uds-21r;ACC_1.TG.1420;2013
4sgua-khscss-gztulc2o-1-h02s6uds-21r;ACC_1.TG.1420;2014
4sgua-khscss-gztulc2o-1-h02s6uds-21r;ACC_1.TG.1420;2015
4sgua-khscss-gztulc2o-1-h02s6uds-21r;ACC_1.TG.1420;2017
4sgua-khscss-gztulc2o-1-h02s6uds-21r;ACC_1.TG.1420;2018
4sgua-khscss-gztulc2o-1-h02s6uds-21r;ACC_1.TG.1420;2019
CONTACT.WEB.134511;ACC_1.BE.0116;2012
CONTACT.WEB.134511;ACC_1.BE.0116;2014
CONTACT.WEB.131175;ACC_1.FR.0316;2012
CONTACT.WEB.138180;ACC_1.GR.0602;2012
CONTACT.WEB.138180;ACC_1.GR.0602;2013
CONTACT.WEB.128982;ACC_1.BSBL.0218;2012
CONTACT.WEB.133249;ACC_1.NE.0902;2012
CONTACT.WEB.133249;ACC_1.NE.0902;2013
CONTACT.WEB.133249;ACC_1.NE.0902;2014
CONTACT.WEB.133249;ACC_1.NE.0902;2015
CONTACT.WEB.132170;4sgua-vhsvf9-g06hxcp6-1-g0uxwo5v-cfb;2012
CONTACT.WEB.132170;4sgua-vhsvf9-g06hxcp6-1-g0uxwo5v-cfb;2013
CONTACT.WEB.132170;4sgua-vhsvf9-g06hxcp6-1-g0uxwo5v-cfb;2014
CONTACT.WEB.137699;ACC_1.TI.1514;2012
4sgua-nmw6lp-go1c1gxq-1-god1y9fd-roi;ACC_1.AG.0030;2012
4sgua-t7ayl5-ijdc5v9a-1-ijjsz8px-42a0;ACC_1.BE.0116;2012
4sgua-sip0ot-in9cf28m-1-invb859n-ib0t;ACC_1.AG.0030;2012
4sgua-sip0ot-in9cf28m-1-invb859n-ib0t;ACC_1.AG.0030;2013
4sgua-sip0ot-in9cf28m-1-invb859n-ib0t;ACC_1.AG.0030;2014
CONTACT.WEB.133279;ACC_1.VD.1602;2012
CONTACT.WEB.130332;ACC_1.FR.0320;2012
CONTACT.WEB.130332;ACC_1.FR.0320;2013
CONTACT.WEB.130332;ACC_1.FR.0320;2015
CONTACT.WEB.138387;ACC_1.AG.0030;2012
CONTACT.WEB.138387;ACC_1.AG.0030;2013
CONTACT.WEB.138387;ACC_1.AG.0030;2014
CONTACT.WEB.137838;4sgua-r2p2vq-fk6o2n2f-1-fn8vfqf0-1wrd;2012
CONTACT.WEB.137838;4sgua-r2p2vq-fk6o2n2f-1-fn8vfqf0-1wrd;2013
CONTACT.WEB.137838;4sgua-r2p2vq-fk6o2n2f-1-fn8vfqf0-1wrd;2014
CONTACT.WEB.140412;ACC_1.AG.0006;2012
CONTACT.WEB.140412;ACC_1.AG.0006;2017
CONTACT.WEB.140412;ACC_1.AG.0006;2018
CONTACT.WEB.140412;ACC_1.INNERSCHWEIZ.0701;2019
CONTACT.WEB.140412;ACC_1.INNERSCHWEIZ.0701;2020
CONTACT.WEB.132903;ACC_1.TG.1420;2012
CONTACT.WEB.132903;ACC_1.TG.1420;2013
CONTACT.WEB.132903;ACC_1.TG.1420;2014
CONTACT.WEB.140505;ACC_1.SZ.1314;2012
CONTACT.WEB.134398;ACC_1.SGALV.1014;2012
CONTACT.WEB.134398;ACC_1.SGALV.1014;2013
CONTACT.WEB.134398;ACC_1.SGALV.1014;2014
CONTACT.WEB.131309;ACC_1.GE.0405;2012
CONTACT.WEB.131309;ACC_1.GE.0405;2013
CONTACT.WEB.131309;ACC_1.GE.0405;2014
CONTACT.WEB.131309;ACC_1.GE.0405;2015
4sgua-fvbnga-gy37c042-1-gyetlunu-1ry;ACC_1.FR.0315;2012
CONTACT.WEB.136778;ACC_1.BSBL.0218;2012
CONTACT.WEB.135002;ACC_1.INNERSCHWEIZ.0701;2012
CONTACT.WEB.135002;ACC_1.INNERSCHWEIZ.0701;2013
CONTACT.WEB.135002;ACC_1.INNERSCHWEIZ.0701;2014
4sgua-wtog89-gistegtj-1-giyt7o9w-mj;ACC_1.VD.1601;2012
4sgua-wtog89-gistegtj-1-giyt7o9w-mj;ACC_1.VD.1601;2013
CONTACT.WEB.131158;ACC_1.FR.0321;2012
CONTACT.WEB.131158;ACC_1.FR.0321;2013
CONTACT.WEB.131158;ACC_1.FR.0321;2014
CONTACT.WEB.131158;ACC_1.FR.0321;2015
CONTACT.WEB.131158;ACC_1.FR.0321;2016
CONTACT.WEB.131434;ACC_1.BSBL.0202;2012
CONTACT.WEB.130338;ACC_1.GE.0414;2012
CONTACT.WEB.130338;ACC_1.GE.0414;2013
CONTACT.WEB.130226;ACC_1.TI.1526;2012
4sgua-oy4p3s-gj4czsmm-1-gk8ezaf2-d9q;ACC_1.SGALV.1015;2012
4sgua-oy4p3s-gj4czsmm-1-gk8ezaf2-d9q;ACC_1.SGALV.1015;2013
4sgua-oy4p3s-gj4czsmm-1-gk8ezaf2-d9q;ACC_1.SGALV.1015;2014
4sgua-oy4p3s-gj4czsmm-1-gk8ezaf2-d9q;ACC_1.SGALV.1015;2015
4sgua-oy4p3s-gj4czsmm-1-gk8ezaf2-d9q;ACC_1.SGALV.1015;2016
CONTACT.WEB.135212;ACC_1.TG.1401;2012
CONTACT.WEB.135212;ACC_1.TG.1401;2013
CONTACT.WEB.131526;ACC_1.SGALV.1050;2012
CONTACT.WEB.134491;ACC_1.BE.0116;2012
CONTACT.WEB.130235;4sgua-dp0u61-fa1xwy2t-1-fafh6gco-6rl;2012
CONTACT.WEB.130235;4sgua-dp0u61-fa1xwy2t-1-fafh6gco-6rl;2013
CONTACT.WEB.130235;4sgua-dp0u61-fa1xwy2t-1-fafh6gco-6rl;2014
CONTACT.WEB.130235;4sgua-dp0u61-fa1xwy2t-1-fafh6gco-6rl;2015
CONTACT.WEB.130235;4sgua-dp0u61-fa1xwy2t-1-fafh6gco-6rl;2016
CONTACT.WEB.130235;4sgua-dp0u61-fa1xwy2t-1-fafh6gco-6rl;2018
CONTACT.WEB.130235;4sgua-dp0u61-fa1xwy2t-1-fafh6gco-6rl;2019
CONTACT.WEB.130235;4sgua-dp0u61-fa1xwy2t-1-fafh6gco-6rl;2020
CONTACT.WEB.141941;ACC_1.TI.1526;2012
CONTACT.WEB.134234;ACC_1.VS.1709;2012
CONTACT.WEB.134234;ACC_1.VS.1709;2013
CONTACT.WEB.134234;ACC_1.VS.1709;2014
CONTACT.WEB.134234;ACC_1.VS.1709;2015
akb20-f4q7ox-eymu8rdh-1-eyw14811-2ie;ACC_1.SGALV.1036;2012
akb20-f4q7ox-eymu8rdh-1-eyw14811-2ie;ACC_1.SGALV.1036;2013
CONTACT.WEB.128943;ACC_1.JU.0822;2012
CONTACT.WEB.128943;ACC_1.JU.0822;2013
4sgua-8mj3ge-h21wv1jb-1-h2dnzo89-ni2;ACC_1.SZ.1309;2012
4sgua-8mj3ge-h21wv1jb-1-h2dnzo89-ni2;ACC_1.SZ.1309;2013
4sgua-8mj3ge-h21wv1jb-1-h2dnzo89-ni2;ACC_1.BE.0115;2020
CONTACT.WEB.129600;ACC_1.AG.0009;2012
CONTACT.WEB.129600;ACC_1.AG.0009;2013
CONTACT.WEB.137215;ACC_1.VD.1612;2012
CONTACT.WEB.137215;ACC_1.VD.1612;2013
CONTACT.WEB.136042;ACC_1.SO.1202;2012
CONTACT.WEB.129782;ACC_1.FR.0313;2012
CONTACT.WEB.129782;ACC_1.FR.0313;2013
CONTACT.WEB.129782;ACC_1.FR.0313;2014
CONTACT.WEB.129782;ACC_1.FR.0313;2015
CONTACT.WEB.129782;ACC_1.FR.0313;2016
CONTACT.WEB.129782;ACC_1.FR.0313;2017
CONTACT.WEB.129754;ACC_1.GE.0414;2012
CONTACT.WEB.129754;ACC_1.GE.0414;2013
CONTACT.WEB.129754;ACC_1.GE.0414;2014
CONTACT.WEB.129754;ACC_1.GE.0414;2015
CONTACT.WEB.129754;ACC_1.GE.0414;2016
CONTACT.WEB.129754;4sgua-r2p2vq-fk6o2n2f-1-fn8vfqf0-1wrd;2019
